key	book	chapter	verse	word	role	case	tense	voice	mood	degree
41013020016	MRK	13	20	16		accusative				
41013020017	MRK	13	20	17	o	accusative				
41013020018	MRK	13	20	18	v		aorist	middle	indicative	
41013020019	MRK	13	20	19	v		aorist	active	indicative	
41013020020	MRK	13	20	20		accusative				
41013020021	MRK	13	20	21		accusative				
41013021001	MRK	13	21	1						
41013021002	MRK	13	21	2	adv					
41013021003	MRK	13	21	3						
41013021004	MRK	13	21	4	s	nominative				
41013021005	MRK	13	21	5	io	dative				
41013021006	MRK	13	21	6	v		aorist	active	subjunctive	
41013021007	MRK	13	21	7	aux		aorist	active	imperative	
41013021008	MRK	13	21	8	p					
41013021009	MRK	13	21	9		nominative				
41013021010	MRK	13	21	10		nominative				
41013021011	MRK	13	21	11	v		aorist	active	imperative	
41013021012	MRK	13	21	12	p					
41013021013	MRK	13	21	13	adv					
41013021014	MRK	13	21	14	v		present	active	imperative	
41013022001	MRK	13	22	1	v		future	passive	indicative	
41013022002	MRK	13	22	2						
41013022003	MRK	13	22	3		nominative				
41013022004	MRK	13	22	4						
41013022005	MRK	13	22	5		nominative				
41013022006	MRK	13	22	6						
41013022007	MRK	13	22	7	v		future	active	indicative	
41013022008	MRK	13	22	8		accusative				
41013022009	MRK	13	22	9						
41013022010	MRK	13	22	10		accusative				
41013022011	MRK	13	22	11						
41013022012	MRK	13	22	12		accusative				
41013022013	MRK	13	22	13	v		present	active	infinitive	
41013022014	MRK	13	22	14						
41013022015	MRK	13	22	15	p	nominative				
41013022016	MRK	13	22	16		accusative				
41013022017	MRK	13	22	17		accusative				
41013023001	MRK	13	23	1	s	nominative				
41013023002	MRK	13	23	2						
41013023003	MRK	13	23	3	v		present	active	imperative	
41013023004	MRK	13	23	4	v		perfect	active	indicative	
41013023005	MRK	13	23	5	io	dative				
41013023006	MRK	13	23	6	o	accusative				
41013024001	MRK	13	24	1						
41013024002	MRK	13	24	2						
41013024003	MRK	13	24	3		dative				
41013024004	MRK	13	24	4		dative				
41013024005	MRK	13	24	5		dative				
41013024006	MRK	13	24	6						
41013024007	MRK	13	24	7		accusative				
41013024008	MRK	13	24	8		accusative				
41013024009	MRK	13	24	9		accusative				
41013024010	MRK	13	24	10		nominative				
41013024011	MRK	13	24	11		nominative				
41013024012	MRK	13	24	12	v		future	passive	indicative	
41013024013	MRK	13	24	13						
41013024014	MRK	13	24	14		nominative				
41013024015	MRK	13	24	15		nominative				
41013024016	MRK	13	24	16	adv					
41013024017	MRK	13	24	17	v		future	active	indicative	
41013024018	MRK	13	24	18		accusative				
41013024019	MRK	13	24	19		accusative				
41013024020	MRK	13	24	20		genitive				
41013025001	MRK	13	25	1						
41013025002	MRK	13	25	2		nominative				
41013025003	MRK	13	25	3		nominative				
41013025004	MRK	13	25	4			future	middle	indicative	
41013025005	MRK	13	25	5						
41013025006	MRK	13	25	6		genitive				
41013025007	MRK	13	25	7		genitive				
41013025008	MRK	13	25	8		nominative	present	active	participle	
41013025009	MRK	13	25	9						
41013025010	MRK	13	25	10		nominative				
41013025011	MRK	13	25	11		nominative				
41013025012	MRK	13	25	12		nominative				
41013025013	MRK	13	25	13						
41013025014	MRK	13	25	14		dative				
41013025015	MRK	13	25	15		dative				
41013025016	MRK	13	25	16	v		future	passive	indicative	
41013026001	MRK	13	26	1						
41013026002	MRK	13	26	2	adv					
41013026003	MRK	13	26	3	v		future	middle	indicative	
41013026004	MRK	13	26	4		accusative				
41013026005	MRK	13	26	5		accusative				
41013026006	MRK	13	26	6		genitive				
41013026007	MRK	13	26	7		genitive				
41013026008	MRK	13	26	8	v	accusative	present	middlepassive	participle	
41013026009	MRK	13	26	9						
41013026010	MRK	13	26	10		dative				
41013026011	MRK	13	26	11						
41013026012	MRK	13	26	12		genitive				
41013026013	MRK	13	26	13		genitive				
41013026014	MRK	13	26	14						
41013026015	MRK	13	26	15		genitive				
41013027001	MRK	13	27	1						
41013027002	MRK	13	27	2	adv					
41013027003	MRK	13	27	3	v		future	active	indicative	
41013027004	MRK	13	27	4		accusative				
41013027005	MRK	13	27	5		accusative				
41013027006	MRK	13	27	6						
41013027007	MRK	13	27	7	v		future	active	indicative	
41013027008	MRK	13	27	8		accusative				
41013027009	MRK	13	27	9		accusative				
41013027010	MRK	13	27	10		genitive				
41013027011	MRK	13	27	11						
41013027012	MRK	13	27	12		genitive				
41013027013	MRK	13	27	13		genitive				
41013027014	MRK	13	27	14		genitive				
41013027015	MRK	13	27	15						
41013027016	MRK	13	27	16		genitive				
41013027017	MRK	13	27	17		genitive				
41013027018	MRK	13	27	18						
41013027019	MRK	13	27	19		genitive				
41013027020	MRK	13	27	20		genitive				
41013028001	MRK	13	28	1						
41013028002	MRK	13	28	2						
41013028003	MRK	13	28	3		genitive				
41013028004	MRK	13	28	4		genitive				
41013028005	MRK	13	28	5	v		aorist	active	imperative	
41013028006	MRK	13	28	6		accusative				
41013028007	MRK	13	28	7		accusative				
41013028008	MRK	13	28	8						
41013028009	MRK	13	28	9	adv					
41013028010	MRK	13	28	10		nominative				
41013028011	MRK	13	28	11		nominative				
41013028012	MRK	13	28	12		genitive				
41013028013	MRK	13	28	13	p	nominative				
41013028014	MRK	13	28	14	vc		aorist	middle	subjunctive	
41013028015	MRK	13	28	15						
41013028016	MRK	13	28	16	v		present	active	subjunctive	
41013028017	MRK	13	28	17		accusative				
41013028018	MRK	13	28	18		accusative				
41013028019	MRK	13	28	19	v		present	active	indicative	
41013028020	MRK	13	28	20						
41013028021	MRK	13	28	21	p					
41013028022	MRK	13	28	22		nominative				
41013028023	MRK	13	28	23		nominative				
41013028024	MRK	13	28	24	vc		present	active	indicative	
41013029001	MRK	13	29	1	adv					
41013029002	MRK	13	29	2						
41013029003	MRK	13	29	3		nominative				
41013029004	MRK	13	29	4						
41013029005	MRK	13	29	5	v		aorist	active	subjunctive	
41013029006	MRK	13	29	6	s	accusative				
41013029007	MRK	13	29	7	v	accusative	present	middlepassive	participle	
41013029008	MRK	13	29	8	v		present	active	imperative	
41013029009	MRK	13	29	9						
41013029010	MRK	13	29	10	p					
41013029011	MRK	13	29	11	vc		present	active	indicative	
41013029012	MRK	13	29	12						
41013029013	MRK	13	29	13		dative				
41013030001	MRK	13	30	1						
41013030002	MRK	13	30	2	v		present	active	indicative	
41013030003	MRK	13	30	3	io	dative				
41013030004	MRK	13	30	4						
41013030005	MRK	13	30	5						
41013030006	MRK	13	30	6						
41013030007	MRK	13	30	7	v		aorist	active	subjunctive	
41013030008	MRK	13	30	8		nominative				
41013030009	MRK	13	30	9		nominative				
41013030010	MRK	13	30	10		nominative				
41013030011	MRK	13	30	11						
41013030012	MRK	13	30	12	adv	genitive				
41013030013	MRK	13	30	13		nominative				
41013030014	MRK	13	30	14		nominative				
41013030015	MRK	13	30	15	v		aorist	middle	subjunctive	
41013031001	MRK	13	31	1		nominative				
41013031002	MRK	13	31	2		nominative				
41013031003	MRK	13	31	3						
41013031004	MRK	13	31	4		nominative				
41013031005	MRK	13	31	5		nominative				
41013031006	MRK	13	31	6	v		future	middle	indicative	
41013031007	MRK	13	31	7		nominative				
41013031008	MRK	13	31	8						
41013031009	MRK	13	31	9		nominative				
41013031010	MRK	13	31	10		genitive				
41013031011	MRK	13	31	11	adv					
41013031012	MRK	13	31	12	v		future	middle	indicative	
41013032001	MRK	13	32	1						
41013032002	MRK	13	32	2						
41013032003	MRK	13	32	3		genitive				
41013032004	MRK	13	32	4		genitive				
41013032005	MRK	13	32	5		genitive				
41013032006	MRK	13	32	6						
41013032007	MRK	13	32	7		genitive				
41013032008	MRK	13	32	8		genitive				
41013032009	MRK	13	32	9	s	nominative				
41013032010	MRK	13	32	10	v		perfect	active	indicative	
41013032011	MRK	13	32	11	adv					
41013032012	MRK	13	32	12		nominative				
41013032013	MRK	13	32	13		nominative				
41013032014	MRK	13	32	14						
41013032015	MRK	13	32	15		dative				
41013032016	MRK	13	32	16						
41013032017	MRK	13	32	17		nominative				
41013032018	MRK	13	32	18		nominative				
41013032019	MRK	13	32	19						
41013032020	MRK	13	32	20	adv					
41013032021	MRK	13	32	21		nominative				
41013032022	MRK	13	32	22		nominative				
41013033001	MRK	13	33	1	v		present	active	imperative	
41013033002	MRK	13	33	2	v		present	active	imperative	
41013033003	MRK	13	33	3	adv					
41013033004	MRK	13	33	4	v		perfect	active	indicative	
41013033005	MRK	13	33	5						
41013033006	MRK	13	33	6	p					
41013033007	MRK	13	33	7		nominative				
41013033008	MRK	13	33	8		nominative				
41013033009	MRK	13	33	9	vc		present	active	indicative	
41013034001	MRK	13	34	1						
41013034002	MRK	13	34	2		nominative				
41013034003	MRK	13	34	3		nominative				
41013034004	MRK	13	34	4	v	nominative	aorist	active	participle	
41013034005	MRK	13	34	5		accusative				
41013034006	MRK	13	34	6		accusative				
41013034007	MRK	13	34	7		genitive				
41013034008	MRK	13	34	8						
41013034009	MRK	13	34	9	v	nominative	aorist	active	participle	
41013034010	MRK	13	34	10		dative				
41013034011	MRK	13	34	11		dative				
41013034012	MRK	13	34	12		genitive				
41013034013	MRK	13	34	13		accusative				
41013034014	MRK	13	34	14		accusative				
41013034015	MRK	13	34	15	io	dative				
41013034016	MRK	13	34	16		accusative				
41013034017	MRK	13	34	17		accusative				
41013034018	MRK	13	34	18		genitive				
41013034019	MRK	13	34	19						
41013034020	MRK	13	34	20		dative				
41013034021	MRK	13	34	21		dative				
41013034022	MRK	13	34	22	v		aorist	middle	indicative	
41013034023	MRK	13	34	23						
41013034024	MRK	13	34	24	v		present	active	subjunctive	
41013035001	MRK	13	35	1	v		present	active	imperative	
41013035002	MRK	13	35	2						
41013035003	MRK	13	35	3	adv					
41013035004	MRK	13	35	4	v		perfect	active	indicative	
41013035005	MRK	13	35	5						
41013035006	MRK	13	35	6	adv					
41013035007	MRK	13	35	7		nominative				
41013035008	MRK	13	35	8		nominative				
41013035009	MRK	13	35	9		genitive				
41013035010	MRK	13	35	10		genitive				
41013035011	MRK	13	35	11	v		present	middlepassive	indicative	
41013035012	MRK	13	35	12						
41013035013	MRK	13	35	13						
41013035014	MRK	13	35	14						
41013035015	MRK	13	35	15		accusative				
41013035016	MRK	13	35	16						
41013035017	MRK	13	35	17		genitive				
41013035018	MRK	13	35	18						
41013035019	MRK	13	35	19						
41013036001	MRK	13	36	1						
41013036002	MRK	13	36	2	v	nominative	aorist	active	participle	
41013036003	MRK	13	36	3	adv					
41013036004	MRK	13	36	4	v		aorist	active	subjunctive	
41013036005	MRK	13	36	5	s	accusative				
41013036006	MRK	13	36	6	v	accusative	present	active	participle	
41013037001	MRK	13	37	1	o	accusative				
41013037002	MRK	13	37	2						
41013037003	MRK	13	37	3	io	dative				
41013037004	MRK	13	37	4	v		present	active	indicative	
41013037005	MRK	13	37	5	io	dative				
41013037006	MRK	13	37	6	v		present	active	indicative	
41013037007	MRK	13	37	7	v		present	active	imperative	
41014001001	MRK	14	1	1	vc		imperfect	active	indicative	
41014001002	MRK	14	1	2						
41014001003	MRK	14	1	3		nominative				
41014001004	MRK	14	1	4		nominative				
41014001005	MRK	14	1	5						
41014001006	MRK	14	1	6		nominative				
41014001007	MRK	14	1	7		nominative				
41014001008	MRK	14	1	8						
41014001009	MRK	14	1	9						
41014001010	MRK	14	1	10		accusative				
41014001011	MRK	14	1	11						
41014001012	MRK	14	1	12	v		imperfect	active	indicative	
41014001013	MRK	14	1	13		nominative				
41014001014	MRK	14	1	14		nominative				
41014001015	MRK	14	1	15						
41014001016	MRK	14	1	16		nominative				
41014001017	MRK	14	1	17		nominative				
41014001018	MRK	14	1	18	adv					
